mmsi,msg_timestamp,latitude,longitude,speed,course,heading,collection_type
211430830,2021-01-18T22:36:03Z,48.33481666666667,16.325921666666666,4.1,308.7,511,terrestrial
211430830,2021-01-18T22:40:01Z,48.338,16.319446666666668,4.4,305.5,511,terrestrial
211430830,2021-01-18T22:45:04Z,48.341535,16.311353333333333,4.7,302.7,511,terrestrial
211430830,2021-01-18T22:48:12Z,48.341535,16.311353333333333,4.7,302.7,511,terrestrial
211430830,2021-01-18T22:48:13Z,48.341535,16.311353333333333,4.7,302.7,511,terrestrial
211430830,2021-01-18T22:50:24Z,48.345506666666665,16.301626666666667,5.1,299.6,511,terrestrial
211430830,2021-01-18T22:54:07Z,48.345506666666665,16.301626666666667,5.1,299.6,511,terrestrial
211430830,2021-01-18T22:55:24Z,48.34904,16.292933333333334,4.8,305.2,511,satellite
211430830,2021-01-18T22:56:15Z,48.349718333333335,16.29157,4.7,305.5,511,terrestrial
211430830,2021-01-18T23:00:04Z,48.352015,16.285146666666666,4.6,289.4,511,terrestrial
211430830,2021-01-18T23:05:42Z,48.353361666666665,16.27424,5,276,511,terrestrial
211430830,2021-01-19T18:06:26Z,48.16940666666667,14.693058333333333,0.1,168.4,511,terrestrial
211430830,2021-01-19T18:30:24Z,48.16565,14.665866666666666,6,285.6,511,terrestrial
211430830,2021-01-19T18:37:08Z,48.171353333333336,14.650596666666667,6.3,296.6,511,terrestrial
211430830,2021-01-19T19:44:04Z,48.23818166666667,14.521901666666666,5.9,254.1,511,terrestrial
211430830,2021-01-19T20:00:10Z,48.243158333333334,14.490018333333333,5.1,240.9,511,terrestrial
211430830,2021-01-19T20:05:06Z,48.239441666666664,14.481223333333332,4.8,243.2,511,terrestrial
211430830,2021-01-19T20:12:50Z,48.236105,14.465796666666666,5.2,253.6,511,terrestrial
211430830,2021-01-19T20:15:02Z,48.235168333333334,14.461468333333332,4.6,260.4,511,terrestrial
211430830,2021-01-19T20:20:22Z,48.236995,14.452025,4.8,311.6,511,terrestrial
211430830,2021-01-19T20:25:00Z,48.242151666666665,14.44639,4.8,316.6,511,terrestrial
211430830,2021-01-19T20:27:04Z,48.242151666666665,14.44639,4.8,316.6,511,terrestrial
211430830,2021-01-19T20:30:02Z,48.246993333333336,14.439368333333332,4.4,314.1,511,terrestrial
211430830,2021-01-19T20:35:30Z,48.24914666666667,14.434428333333333,1.5,298.3,511,terrestrial
211430830,2021-01-19T20:40:06Z,48.249875,14.432583333333334,1,296.8,511,terrestrial
211430830,2021-01-19T20:45:02Z,48.25020833333333,14.431796666666667,0.1,190,511,terrestrial
211430830,2021-01-19T20:45:07Z,48.25020833333333,14.431796666666667,0.1,190,511,terrestrial
211430830,2021-01-19T20:50:02Z,48.25025333333333,14.431683333333334,0,338.2,511,terrestrial
211430830,2021-01-19T20:51:09Z,48.25025333333333,14.431683333333334,0,338.2,511,terrestrial
211430830,2021-01-19T20:55:02Z,48.25026166666667,14.431685,0.1,198,511,terrestrial
211430830,2021-01-19T21:00:02Z,48.25027166666667,14.431701666666667,0.1,159.3,511,terrestrial
211430830,2021-01-19T21:03:12Z,48.25027166666667,14.431701666666667,0.1,159.3,511,terrestrial
211430830,2021-01-19T21:05:00Z,48.251603333333335,14.42857,4.3,305.1,511,terrestrial
211430830,2021-01-19T21:05:02Z,48.25162666666667,14.428521666666667,4.3,305.5,511,terrestrial
211430830,2021-01-19T21:10:00Z,48.25495333333333,14.417398333333333,6.5,287.5,511,terrestrial
211430830,2021-01-19T21:15:02Z,48.25735666666667,14.404188333333334,6.6,285.7,511,terrestrial
211430830,2021-01-19T21:15:12Z,48.25735666666667,14.404188333333334,6.6,285.7,511,terrestrial
211430830,2021-01-19T21:15:16Z,48.25735666666667,14.404188333333334,6.6,285.7,511,terrestrial
211430830,2021-01-19T21:20:00Z,48.26197833333333,14.393011666666666,6.4,313.8,511,terrestrial
211430830,2021-01-19T21:21:13Z,48.26197833333333,14.393011666666666,6.4,313.8,511,terrestrial
211430830,2021-01-19T21:25:00Z,48.26758,14.382646666666666,6.3,300,511,terrestrial
211430830,2021-01-19T21:27:15Z,48.26758,14.382646666666666,6.3,300,511,terrestrial
211430830,2021-01-19T21:30:02Z,48.27059666666667,14.370271666666667,6.4,285.2,511,terrestrial
211430830,2021-01-19T21:35:00Z,48.27405,14.358315,5.8,300.4,511,terrestrial
211430830,2021-01-19T21:39:15Z,48.27405,14.358315,5.8,300.4,511,terrestrial
211430830,2021-01-19T21:39:18Z,48.27405,14.358315,5.8,300.4,511,terrestrial
211430830,2021-01-19T21:39:20Z,48.27405,14.358315,5.8,300.4,511,terrestrial
211430830,2021-01-19T21:40:00Z,48.276955,14.351728333333334,2.3,297.6,511,terrestrial
211430830,2021-01-19T21:45:00Z,48.27751833333333,14.350081666666666,0.1,199.5,511,terrestrial
211430830,2021-01-19T21:45:17Z,48.27751833333333,14.350081666666666,0.1,199.5,511,terrestrial
211430830,2021-01-19T21:45:19Z,48.27751833333333,14.350081666666666,0.1,199.5,511,terrestrial
211430830,2021-01-19T21:50:00Z,48.27755166666667,14.349981666666666,1.2,36,511,terrestrial
211430830,2021-01-19T21:51:17Z,48.27755166666667,14.349981666666666,1.2,36,511,terrestrial
211430830,2021-01-19T21:55:00Z,48.278075,14.349431666666666,0.1,185.6,511,terrestrial
211430830,2021-01-19T21:57:20Z,48.278075,14.349431666666666,0.1,185.6,511,terrestrial
211430830,2021-01-19T22:00:00Z,48.27811333333333,14.349375,0.1,179,511,terrestrial
211430830,2021-01-19T22:03:17Z,48.27811333333333,14.349375,0.1,179,511,terrestrial
211430830,2021-01-19T22:05:24Z,48.278115,14.349376666666666,0.1,181.5,511,terrestrial
211430830,2021-01-19T22:09:19Z,48.278115,14.349376666666666,0.1,181.5,511,terrestrial
211430830,2021-01-19T22:11:26Z,48.278115,14.34937,0.1,179.8,511,terrestrial
211430830,2021-01-19T22:15:19Z,48.278115,14.34937,0.1,179.8,511,terrestrial
211430830,2021-01-19T22:17:26Z,48.27811666666667,14.349371666666666,0.1,175.8,511,terrestrial
211430830,2021-01-19T22:20:24Z,48.278115,14.349376666666666,0.1,178.8,511,terrestrial
211430830,2021-01-19T22:21:21Z,48.278115,14.349376666666666,0.1,178.8,511,terrestrial
211430830,2021-01-19T22:26:25Z,48.27812,14.34938,0.1,184.1,511,terrestrial
211430830,2021-01-19T22:27:21Z,48.27812,14.34938,0.1,184.1,511,terrestrial
211430830,2021-01-19T22:32:26Z,48.278105,14.349376666666666,0.1,180,511,terrestrial
211430830,2021-01-19T22:33:23Z,48.278105,14.349376666666666,0.1,180,511,terrestrial
211430830,2021-01-19T22:35:24Z,48.278108333333336,14.34938,0.1,185.4,511,terrestrial
211430830,2021-01-19T22:41:25Z,48.278125,14.349375,0.1,190.2,511,terrestrial
211430830,2021-01-19T22:45:24Z,48.278125,14.349375,0.1,190.2,511,terrestrial
211430830,2021-01-19T22:47:25Z,48.278108333333336,14.34938,0.1,183.5,511,terrestrial
211430830,2021-01-19T22:51:24Z,48.278108333333336,14.34938,0.1,183.5,511,terrestrial
211430830,2021-01-19T22:53:25Z,48.27809666666667,14.349373333333334,0,188.2,511,terrestrial
211430830,2021-01-19T22:56:25Z,48.278106666666666,14.349375,0,189.3,511,terrestrial
211430830,2021-01-19T22:57:26Z,48.278106666666666,14.349375,0,189.3,511,terrestrial
211430830,2021-01-19T23:02:26Z,48.278115,14.349378333333334,0,193.3,511,terrestrial
211430830,2021-01-19T23:03:27Z,48.278115,14.349378333333334,0,193.3,511,terrestrial
211430830,2021-01-19T23:05:25Z,48.278108333333336,14.349375,0,186.5,511,terrestrial
211430830,2021-01-19T23:09:27Z,48.278108333333336,14.349375,0,186.5,511,terrestrial
211430830,2021-01-19T23:11:25Z,48.278103333333334,14.349378333333334,0,190.6,511,terrestrial
211430830,2021-01-19T23:15:28Z,48.278103333333334,14.349378333333334,0,190.6,511,terrestrial
211430830,2021-01-19T23:17:24Z,48.27811333333333,14.349373333333334,0,185.9,511,terrestrial
211430830,2021-01-19T23:21:30Z,48.27811333333333,14.349373333333334,0,185.9,511,terrestrial
211430830,2021-01-19T23:23:24Z,48.278101666666664,14.349376666666666,0.1,181,511,terrestrial
211430830,2021-01-19T23:27:31Z,48.278101666666664,14.349376666666666,0.1,181,511,terrestrial
211430830,2021-01-19T23:29:25Z,48.27809666666667,14.349373333333334,0.1,176,511,terrestrial
211430830,2021-01-19T23:33:31Z,48.27809666666667,14.349373333333334,0.1,176,511,terrestrial
211430830,2021-01-19T23:35:24Z,48.278105,14.349383333333334,0.1,188.8,511,terrestrial
211430830,2021-01-19T23:41:26Z,48.278095,14.349385,0.1,204.6,511,terrestrial
211430830,2021-01-19T23:45:34Z,48.278095,14.349385,0.1,204.6,511,terrestrial
211430830,2021-01-19T23:50:26Z,48.278103333333334,14.349388333333334,0.1,181.5,511,terrestrial
211430830,2021-01-19T23:51:35Z,48.278103333333334,14.349388333333334,0.1,181.5,511,terrestrial
211430830,2021-01-19T23:56:25Z,48.278095,14.349383333333334,0.1,180.1,511,terrestrial
211430830,2021-01-19T23:57:35Z,48.278095,14.349383333333334,0.1,180.1,511,terrestrial
